Link Id, Link Type, Distance, Source Id, Row Type, Source Rows, Column Type, Source Columns, Destination Id, Row Type, Destination Rows, Column Type, Destination Columns
2827,place,0.04,15632,document,"FBI_09,FBI_33,FBI_32,",place,"USA,Texas,Bellaire,",15471,document,"NSA_10,NSA_02,CIA_16,FBI_08,FBI_07,CIA_07,FBI_02,CIA_02,FBI_01,DIA_03,FBI_36,FBI_34,",place,"USA,Canada,"
2827,place,0.06,15632,document,"FBI_09,FBI_33,FBI_32,",place,"USA,Texas,Bellaire,",16270,place,"USA,Pakistan,",date,"4 February, 2004,5 February,7 February,2 October, 2003,2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,"
2827,place,0.01,15632,document,"FBI_09,FBI_33,FBI_32,",place,"USA,Texas,Bellaire,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2828,place,0.02,15634,document,"NSA_07,CIA_14,",place,"Pakistan,Panama City,Panama,993 Panamico Ave.,",15549,document,"CIA_26,CIA_22,NSA_07,NSA_06,CIA_37,",place,"Pakistan,Karachi,"
2829,place,0.02,15633,document,"NSA_07,CIA_14,CIA_09,",place,"Panama City,Panama,993 Panamico Ave.,",17082,place,"Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,Jose Escalante,"
2829,place,0.04,15633,document,"NSA_07,CIA_14,CIA_09,",place,"Panama City,Panama,993 Panamico Ave.,",17081,place,"Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,"
2830,place,0.06,15630,document,"CIA_24,FBI_16,",place,"Cairo,Egypt,",16908,place,"USA,Pakistan,Egypt,",person,"Adnan Hijazi,Omar Hanif,Yasir Salman,Badawi,"
2830,place,0.07,15630,document,"CIA_24,FBI_16,",place,"Cairo,Egypt,",16614,place,"Peshawar,Pakistan,Egypt,Afghanistan,Parachinar,Pakhtia,Khost,Jorm,Taloqan,Salang tunnel,",organization,"Al Qaeda,Farooq training camp,"
2831,place,0.03,15609,document,"FBI_22,FBI_08,FBI_02,",place,"USA,London,UK,Heathrow Airport,",15523,document,"CIA_26,FBI_22,CIA_10,FBI_08,FBI_06,FBI_02,CIA_02,",place,"USA,London,UK,"
2831,place,0.05,15609,document,"FBI_22,FBI_08,FBI_02,",place,"USA,London,UK,Heathrow Airport,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2831,place,0.07,15609,document,"FBI_22,FBI_08,FBI_02,",place,"USA,London,UK,Heathrow Airport,",15522,document,"CIA_26,FBI_22,NSA_01,CIA_10,FBI_08,FBI_06,FBI_02,CIA_02,",place,"London,UK,"
2831,place,0.03,15609,document,"FBI_22,FBI_08,FBI_02,",place,"USA,London,UK,Heathrow Airport,",15524,document,"FBI_08,FBI_02,CIA_02,",place,"USA,Canada,London,UK,"
2831,place,0.03,15609,document,"FBI_22,FBI_08,FBI_02,",place,"USA,London,UK,Heathrow Airport,",15525,document,"FBI_22,CIA_10,",place,"USA,London,UK,Afghanistan,"
2832,place,0.04,15608,document,"CIA_04,CIA_03,",place,"Cuba,Havana,Columbia,Caribbean,",17051,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Caribbean,",person,"Jose Escalante,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,"
2832,place,0.04,15608,document,"CIA_04,CIA_03,",place,"Cuba,Havana,Columbia,Caribbean,",17052,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Bogota,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
2832,place,0.01,15608,document,"CIA_04,CIA_03,",place,"Cuba,Havana,Columbia,Caribbean,",16331,place,"Casablanca,Cuba,Havana,",date,"23 October, 2003,19 October, 2003,22 October, 2003,21 October, 2003,18 October, 2003,28 November, 2004,January,"
2833,place,0.10,15607,document,"FBI_23,FBI_18,",place,"USA,Detroit,Michigan,562 Fenkell Ave.,",16418,place,"USA,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,RCMP,"
2833,place,0.05,15607,document,"FBI_23,FBI_18,",place,"USA,Detroit,Michigan,562 Fenkell Ave.,",15506,document,"DIA_01,CIA_36,",place,"USA,Russia,"
2833,place,0.07,15607,document,"FBI_23,FBI_18,",place,"USA,Detroit,Michigan,562 Fenkell Ave.,",16374,place,"USA,Peshawar,Karachi,88 Sahibzada Gul Rd.,",date,"May, 2002,15 May, 2003,March 10, 2003,"
2834,place,0.11,15606,document,"FBI_23,FBI_18,FBI_31,",place,"Detroit,Michigan,562 Fenkell Ave.,",16563,place,"USA,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2834,place,0.11,15606,document,"FBI_23,FBI_18,FBI_31,",place,"Detroit,Michigan,562 Fenkell Ave.,",16236,place,"USA,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,"
2834,place,0.07,15606,document,"FBI_23,FBI_18,FBI_31,",place,"Detroit,Michigan,562 Fenkell Ave.,",16562,place,"USA,Canada,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2835,place,0.07,15601,document,"FBI_36,FBI_34,",place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2835,place,0.10,15601,document,"FBI_36,FBI_34,",place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",16163,place,"USA,Canada,London,UK,Detroit,Michigan,Toronto,",date,"1 November, 2003,12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
2835,place,0.05,15601,document,"FBI_36,FBI_34,",place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",16162,place,"USA,Canada,London,UK,Detroit,Michigan,Montreal,Toronto,Gizab,Qalat,",date,"12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
2835,place,0.04,15601,document,"FBI_36,FBI_34,",place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",16553,place,"USA,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,"
2836,place,0.07,15600,document,"NSA_04,FBI_36,FBI_34,",place,"Windsor,Ontario,Canada,Morocco,Marrakech,",16568,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2836,place,0.08,15600,document,"NSA_04,FBI_36,FBI_34,",place,"Windsor,Ontario,Canada,Morocco,Marrakech,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2836,place,0.06,15600,document,"NSA_04,FBI_36,FBI_34,",place,"Windsor,Ontario,Canada,Morocco,Marrakech,",16167,place,"USA,Canada,Montreal,",date,"12 December, 2002,25 April, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,17 April, 2003,6 April, 2003,"
2836,place,0.05,15600,document,"NSA_04,FBI_36,FBI_34,",place,"Windsor,Ontario,Canada,Morocco,Marrakech,",16109,place,"USA,Canada,New York,Paris,France,Buffalo,Montreal,Quebec,175 Rue Durocher,Walden Ave.,Schiller Park,",date,"2 April, 2003,1 April, 2003,17 April, 2003,6 April, 2003,"
2837,place,0.02,15605,document,"NSA_02,FBI_06,FBI_04,",place,"USA,2211 Cermak Rd.,Chicago,Illinois,",15502,document,"NSA_02,CIA_16,CIA_13,FBI_12,CIA_10,FBI_09,CIA_07,FBI_06,FBI_04,",place,"USA,Chicago,Illinois,"
2837,place,0.01,15605,document,"NSA_02,FBI_06,FBI_04,",place,"USA,2211 Cermak Rd.,Chicago,Illinois,",16671,place,"USA,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,",organization,"FBI,MI 5,Islamic Jihad,USCIS,Drexel Car Rental Agency,Central States Airline,"
2837,place,0.04,15605,document,"NSA_02,FBI_06,FBI_04,",place,"USA,2211 Cermak Rd.,Chicago,Illinois,",16668,place,"USA,Texas,Houston,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Hobby Airport,",organization,"Drexel Car Rental Agency,Central States Airline,"
2837,place,0.08,15605,document,"NSA_02,FBI_06,FBI_04,",place,"USA,2211 Cermak Rd.,Chicago,Illinois,",15505,document,"FBI_09,FBI_06,FBI_04,",place,"USA,Texas,Chicago,Illinois,"
2837,place,0.02,15605,document,"NSA_02,FBI_06,FBI_04,",place,"USA,2211 Cermak Rd.,Chicago,Illinois,",15504,document,"CIA_10,CIA_07,",place,"USA,Afghanistan,Chicago,Illinois,"
2837,place,0.03,15605,document,"NSA_02,FBI_06,FBI_04,",place,"USA,2211 Cermak Rd.,Chicago,Illinois,",15503,document,"NSA_02,CIA_16,CIA_07,",place,"USA,Canada,Chicago,Illinois,"
2838,place,0.06,15604,document,"NSA_02,FBI_02,FBI_01,",place,"USA,Canada,Montreal,Quebec,",16625,place,"USA,Canada,Montreal,",organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,Canadauto Car Rental Agency,"
2838,place,0.07,15604,document,"NSA_02,FBI_02,FBI_01,",place,"USA,Canada,Montreal,Quebec,",16623,place,"USA,Canada,Toronto,",organization,"RCMP,CSIS,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2838,place,0.04,15604,document,"NSA_02,FBI_02,FBI_01,",place,"USA,Canada,Montreal,Quebec,",16626,place,"USA,Canada,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Baker St. Mosque,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,Canadauto Car Rental Agency,University of Maryland,"
2838,place,0.02,15604,document,"NSA_02,FBI_02,FBI_01,",place,"USA,Canada,Montreal,Quebec,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2838,place,0.04,15604,document,"NSA_02,FBI_02,FBI_01,",place,"USA,Canada,Montreal,Quebec,",16618,place,"USA,Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,"
2839,place,0.04,15603,document,"CIA_13,FBI_03,DIA_03,",place,"USA,California,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2839,place,0.01,15603,document,"CIA_13,FBI_03,DIA_03,",place,"USA,California,",16270,place,"USA,Pakistan,",date,"4 February, 2004,5 February,7 February,2 October, 2003,2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,"
2839,place,0.01,15603,document,"CIA_13,FBI_03,DIA_03,",place,"USA,California,",15470,document,"FBI_19,FBI_38,FBI_37,CIA_36,",place,"USA,Cuba,"
2839,place,0.04,15603,document,"CIA_13,FBI_03,DIA_03,",place,"USA,California,",15471,document,"NSA_10,NSA_02,CIA_16,FBI_08,FBI_07,CIA_07,FBI_02,CIA_02,FBI_01,DIA_03,FBI_36,FBI_34,",place,"USA,Canada,"
2839,place,0.05,15603,document,"CIA_13,FBI_03,DIA_03,",place,"USA,California,",15475,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,"
2840,place,0.09,15602,document,"NSA_04,FBI_34,",place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
2840,place,0.08,15602,document,"NSA_04,FBI_34,",place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",16564,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2841,place,0.04,15618,document,"FBI_02,FBI_35,",place,"USA,Florida,New Jersey,455 11th St.,Miami Beach,",16467,place,"USA,Florida,New Jersey,224 Paulson Ave.,Clifton,",organization,"Al Qaeda,American Islamic Scholarship Fund,"
2841,place,0.08,15618,document,"FBI_02,FBI_35,",place,"USA,Florida,New Jersey,455 11th St.,Miami Beach,",16642,place,"USA,Maryland,",organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,University of Maryland,Royal Norwegian Lines,Sea Aire Lines,American Islamic Scholarship Fund,"
2841,place,0.03,15618,document,"FBI_02,FBI_35,",place,"USA,Florida,New Jersey,455 11th St.,Miami Beach,",16644,place,"USA,Florida,Afghanistan,",organization,"Holland Orange Shipping Lines,MI 6,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,"
2841,place,0.04,15618,document,"FBI_02,FBI_35,",place,"USA,Florida,New Jersey,455 11th St.,Miami Beach,",16468,place,"USA,New York,New Jersey,",organization,"FBI,RCMP,American Islamic Scholarship Fund,"
2841,place,0.06,15618,document,"FBI_02,FBI_35,",place,"USA,Florida,New Jersey,455 11th St.,Miami Beach,",16469,place,"USA,Virginia,Florida,",organization,"Holland Orange Shipping Lines,American Islamic Scholarship Fund,"
2842,place,0.05,15617,document,"FBI_17,FBI_02,FBI_35,",place,"USA,Florida,455 11th St.,Miami Beach,",16644,place,"USA,Florida,Afghanistan,",organization,"Holland Orange Shipping Lines,MI 6,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,"
2842,place,0.05,15617,document,"FBI_17,FBI_02,FBI_35,",place,"USA,Florida,455 11th St.,Miami Beach,",16642,place,"USA,Maryland,",organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,University of Maryland,Royal Norwegian Lines,Sea Aire Lines,American Islamic Scholarship Fund,"
2842,place,0.03,15617,document,"FBI_17,FBI_02,FBI_35,",place,"USA,Florida,455 11th St.,Miami Beach,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2842,place,0.03,15617,document,"FBI_17,FBI_02,FBI_35,",place,"USA,Florida,455 11th St.,Miami Beach,",16641,place,"USA,Maryland,Baltimore,",organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,Royal Norwegian Lines,Sea Aire Lines,"
2843,place,0.05,15619,document,"FBI_19,CIA_04,NSA_12,",place,"Calamar,Columbia,",15982,place,"USA,Cuba,New Jersey,Calamar,Columbia,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1991,"
2844,place,0.08,15610,document,"FBI_08,FBI_02,",place,"USA,Canada,London,UK,Heathrow Airport,",16498,place,"USA,Canada,New Jersey,London,UK,Heathrow Airport,",organization,"Al Qaeda,Hamas,Baker St. Mosque,"
2844,place,0.02,15610,document,"FBI_08,FBI_02,",place,"USA,Canada,London,UK,Heathrow Airport,",15523,document,"CIA_26,FBI_22,CIA_10,FBI_08,FBI_06,FBI_02,CIA_02,",place,"USA,London,UK,"
2844,place,0.05,15610,document,"FBI_08,FBI_02,",place,"USA,Canada,London,UK,Heathrow Airport,",16499,place,"USA,Canada,New Jersey,London,UK,",organization,"FBI,Al Qaeda,Hamas,Baker St. Mosque,"
2844,place,0.03,15610,document,"FBI_08,FBI_02,",place,"USA,Canada,London,UK,Heathrow Airport,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2844,place,0.06,15610,document,"FBI_08,FBI_02,",place,"USA,Canada,London,UK,Heathrow Airport,",15522,document,"CIA_26,FBI_22,NSA_01,CIA_10,FBI_08,FBI_06,FBI_02,CIA_02,",place,"London,UK,"
2845,place,0.10,15612,document,"CIA_23,FBI_19,CIA_30,",place,"Buenos Aires,Argentina,",16755,place,"Buenos Aires,Argentina,",organization,"FBI,God's Aryan Militia,NSA,AutoFleet taxi company,ELN,Cuban intelligence,"
2845,place,0.05,15612,document,"CIA_23,FBI_19,CIA_30,",place,"Buenos Aires,Argentina,",16725,place,"Cuba,Buenos Aires,Argentina,",organization,"FBI,God's Aryan Militia,NSA,ELN,Cuban intelligence,"
2846,place,0.08,15611,document,"FBI_22,FBI_08,",place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",15527,document,"FBI_22,FBI_08,CIA_02,",place,"USA,London,UK,Detroit,Michigan,"
2846,place,0.06,15611,document,"FBI_22,FBI_08,",place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",15528,document,"FBI_08,CIA_02,",place,"USA,Canada,London,UK,Detroit,Michigan,"
2846,place,0.09,15611,document,"FBI_22,FBI_08,",place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",16688,place,"USA,California,",organization,"BMI,CalNational Bank,University of Maryland,"
2846,place,0.03,15611,document,"FBI_22,FBI_08,",place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",15523,document,"CIA_26,FBI_22,CIA_10,FBI_08,FBI_06,FBI_02,CIA_02,",place,"USA,London,UK,"
2846,place,0.05,15611,document,"FBI_22,FBI_08,",place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",16563,place,"USA,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
2847,place,0.00,15614,document,"CIA_23,CIA_30,",place,"Santo Domingo,Dominican Republic,Buenos Aires,Argentina,",17052,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Bogota,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
2847,place,0.04,15614,document,"CIA_23,CIA_30,",place,"Santo Domingo,Dominican Republic,Buenos Aires,Argentina,",17051,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Caribbean,",person,"Jose Escalante,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,"
2848,place,0.04,15613,document,"FBI_19,CIA_30,",place,"Cuba,Buenos Aires,Argentina,",17052,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Bogota,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
2848,place,0.06,15613,document,"FBI_19,CIA_30,",place,"Cuba,Buenos Aires,Argentina,",17062,place,"Cuba,Havana,Middle East,",person,"Ramundo Ortiz,Ortiz,Bugarov,Boris Bugarov,Pyotr,Boris,"
2848,place,0.05,15613,document,"FBI_19,CIA_30,",place,"Cuba,Buenos Aires,Argentina,",17051,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Caribbean,",person,"Jose Escalante,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,"
2849,place,0.06,15616,document,"CIA_26,NSA_07,CIA_37,",place,"Pakistan,631 Nishtar Rd.,Karachi,",16775,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",organization,"Al Qaeda,Pakistani intelligence,police HQ,"
2849,place,0.07,15616,document,"CIA_26,NSA_07,CIA_37,",place,"Pakistan,631 Nishtar Rd.,Karachi,",16344,place,"Pakistan,Afghanistan,Khost,",date,"2000,2001,1 February, 2004,December, 2003,"
2849,place,0.03,15616,document,"CIA_26,NSA_07,CIA_37,",place,"Pakistan,631 Nishtar Rd.,Karachi,",16343,place,"Pakistan,Afghanistan,Chitral,Khost,Asadabad,",date,"2000,1 February, 2004,December, 2003,"
2849,place,0.06,15616,document,"CIA_26,NSA_07,CIA_37,",place,"Pakistan,631 Nishtar Rd.,Karachi,",16541,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,University of Missouri,"
2850,place,0.03,15615,document,"FBI_13,FBI_12,FBI_10,",place,"USA,Missouri,",15475,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,"
2850,place,0.01,15615,document,"FBI_13,FBI_12,FBI_10,",place,"USA,Missouri,",16270,place,"USA,Pakistan,",date,"4 February, 2004,5 February,7 February,2 October, 2003,2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,17 September, 2004,"
2850,place,0.01,15615,document,"FBI_13,FBI_12,FBI_10,",place,"USA,Missouri,",15470,document,"FBI_19,FBI_38,FBI_37,CIA_36,",place,"USA,Cuba,"
2850,place,0.06,15615,document,"FBI_13,FBI_12,FBI_10,",place,"USA,Missouri,",15469,document,"CIA_26,FBI_14,",place,"USA,Pakistan,"
2851,place,0.01,16370,place,"Moscow,Russia,Strizi,",date,"26 December, 1950,29 January, 2003,",16279,place,"Peshawar,Moscow,Russia,",date,"1 September,29 January, 2003,"
2851,place,0.03,16370,place,"Moscow,Russia,Strizi,",date,"26 December, 1950,29 January, 2003,",16302,place,"Pakistan,Moscow,Russia,",date,"1 September,3 September, 2003,22 October,1990,1993,"
2851,place,0.03,16370,place,"Moscow,Russia,Strizi,",date,"26 December, 1950,29 January, 2003,",16303,place,"Morocco,Casablanca,Moscow,Russia,",date,"3 September, 2003,22 October,28 November, 2004,January,"
2851,place,0.01,16370,place,"Moscow,Russia,Strizi,",date,"26 December, 1950,29 January, 2003,",16305,place,"Pakistan,Moscow,",date,"1 September,3 September, 2003,22 October,1990,1993,5 September, 2004,"
2852,place,0.00,16798,place,"Panama City,Panama,",organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,Canal Bank,Peoples Bank,",17082,place,"Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,Jose Escalante,"
2852,place,0.20,16798,place,"Panama City,Panama,",organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,Canal Bank,Peoples Bank,",17081,place,"Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,"
2853,place,0.06,15666,document,"FBI_11,FBI_41,",place,"USA,Maryland,Baltimore,",15496,document,"FBI_27,CIA_16,FBI_14,FBI_11,FBI_10,FBI_03,FBI_02,USCBP_02,FBI_35,",place,"USA,New Jersey,"
2853,place,0.02,15666,document,"FBI_11,FBI_41,",place,"USA,Maryland,Baltimore,",15475,document,"FBI_19,FBI_13,FBI_10,FBI_38,FBI_37,",place,"USA,Columbia,"
2853,place,0.02,15666,document,"FBI_11,FBI_41,",place,"USA,Maryland,Baltimore,",15470,document,"FBI_19,FBI_38,FBI_37,CIA_36,",place,"USA,Cuba,"
