BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns
17051,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Caribbean,",person,"Jose Escalante,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,"
17052,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Bogota,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
17053,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,",person,"Sufaat,Jose Escalante,Carlos Morales,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
17054,place,"Santo Domingo,Dominican Republic,Cuba,Havana,",person,"Sufaat,Jose Escalante,Morales,Carlos Morales,Boris Bugarov,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
17055,place,"Cuba,Columbia,",person,"Sufaat,Jose Escalante,Billy Jack Hawkins,Slade Goodman,Carlos Morales,Saeed al Nami,Riyad al Taifi,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,Juan,Ramon,Carlos,"
17056,place,"Santo Domingo,Dominican Republic,Cuba,",person,"Sufaat,Ali Sufaat,Jose Escalante,Morales,Carlos Morales,Boris Bugarov,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
17057,place,"Santo Domingo,Dominican Republic,",person,"Sufaat,Ali Sufaat,Omar Hanif,Jose Escalante,Morales,Carlos Morales,Boris Bugarov,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,Carlos,"
17058,place,"Santo Domingo,Caribbean,",person,"Jose Escalante,Abdellah Atmani,Atmani,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,"
17059,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,222 Fidel St.,Iraq,",person,"Pyotr,Boris,"
17060,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,",person,"Bugarov,Pyotr,Boris,"
17061,place,"Cuba,Havana,Moscow,Russia,Middle East,",person,"Bugarov,Boris Bugarov,Pyotr,Boris,"
17062,place,"Cuba,Havana,Middle East,",person,"Ramundo Ortiz,Ortiz,Bugarov,Boris Bugarov,Pyotr,Boris,"
17063,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,Ali,"
17064,place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,Ali,"
17065,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,"
17066,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,Ali,"
17067,place,"USA,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,David Loiseau,Fahd Khadr,Khaled Jehani,Satam,Ali,"
17068,place,"USA,Canada,",person,"A. H.,Abdal al Hawsawi,Abdillah Zinedine,Abdul,Abdul Ahmed Nasser,Abdul al Nami,Abu Hafs,Abu Somad,al Nami,Ali,April Stevens,David Loiseau,Derwish,Fahd Khadr,Fr. Augustin Dominique,J. T.,Khaled Jehani,M. M.,Mehdi Rafiki,Mousa Salah,Murad,O'alley,Omar Mahmoud Othman,Patrick O'alley,Patrick O'Malley,R. Derwish,Raeed Beandali,Rifai Qasim,Riyad Yasser,Ronald,Ronald Derwish,Salah,Satam,Satam Derwish,Shadi abu Hoshar,Stevens,Yasser,Yazid Bafaba,Zakarya Ziyad,Zinedine,"
17069,place,"USA,Texas,Houston,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Hobby Airport,",person,"Abu Hafs,Mehdi Rafiki,Rafiki,"
17070,place,"USA,Texas,Houston,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,Abu Hafs,Mehdi Rafiki,Rafiki,"
17071,place,"USA,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,",person,"Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,Abdul Murad,Khalid S.,Quso,Jamal,Rafiki,"
17072,place,"USA,Texas,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,Abdul Murad,Khalid S.,Quso,Jamal,Rafiki,"
17073,place,"USA,Chicago,Illinois,",person,"Omar Hanif,Hanif,Khalid Shamrani,Shamrani,Walter Smith,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Riduan Sungkar,Omar Evertts,A. Somad,Y. Bafaba,Sungkar,Jamal al Quso,Omar Mahmoud Othman,Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,Abdul Murad,Khalid S.,Quso,Jamal,Rafiki,"
17074,place,"USA,New Jersey,Newark,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,Somad,Bafaba,"
17075,place,"USA,New Jersey,Newark,California,",person,"R. Derwish,Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,Somad,Bafaba,"
17076,place,"USA,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,A. Somad,Y. Bafaba,Sungkar,Abu Somad,Yazid Bafaba,Somad,Bafaba,"
17077,place,"USA,California,",person,"Abdul al Nami,R. Derwish,Riduan Sungkar,Omar Evertts,A. Somad,Y. Bafaba,Sungkar,Abu Somad,Yazid Bafaba,Somad,Bafaba,Khaled Jehani,"
17078,place,"USA,Texas,Carrizo Springs,Mexico,Piedras Negras,2233 Fannin St.,Uvalde,Eagle Pass,",person,"Mike Sanders,Sanders,"
17079,place,"USA,Texas,Mexico,Piedras Negras,",person,"Ramon,Mike Sanders,Sanders,"
17080,place,"USA,Texas,Mexico,",person,"Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,Ruth Tucker,A. Doman,Juan,Ramon,Mike Sanders,Sanders,"
17081,place,"Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,"
17082,place,"Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,Jose Escalante,"
17083,place,"Peshawar,Africa,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,Safrygin,"
17084,place,"USA,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,"
17085,place,"USA,Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
17086,place,"USA,Detroit,Michigan,",person,"A. H.,Abdul,Abdul al Nami,Abu Somad,Adnan Hijazi,al Dahab,al Nami,Ali,April Stevens,Blakely,Clark,Cooper,David Loiseau,Derwish,Fahd Khadr,Hijazi,Howard Clark,J. T.,Khaled Jehani,M. M.,Mahmud al-Dahab,Martha Mason,Mounir Mzoudi,Mousa Salah,Muhammed Mustafa,Mzoudi,Omar Blakely,Qasim,R. Derwish,Raeed Beandali,Ralph Bean,Reginald Cooper,Rifai,Rifai Qasim,Ronald,Ronald Derwish,Salah,Satam,Satam Derwish,Shadi abu Hoshar,Stevens,Yazid Bafaba,"
17087,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,"
17088,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,"
17089,place,"USA,Pakistan,New Jersey,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,"
17090,place,"USA,Pakistan,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Omar Hanif,Hanif,Yasir Salman,Badawi,Bugarov,Boris Bugarov,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,"
17091,place,"Mexico,Columbia,Bogota,Cuidad Acuna,Piedras Negras,555 La Mirada St.,Tampico,",person,"Carlos,Rinaldo,"
17092,place,"Mexico,Columbia,Piedras Negras,",person,"Ramon,Carlos,Rinaldo,"
17093,place,"Mexico,Piedras Negras,",person,"Ramon,Mike Sanders,Sanders,Carlos,Rinaldo,"
17094,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,1212 Lyons Ave.,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
17095,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,HIjazi,A. Hijazi,"
17096,place,"USA,New Jersey,Newark,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Riduan Sungkar,Omar Evertts,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,Somad,Bafaba,HIjazi,A. Hijazi,"
17097,place,"USA,Newark,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Riduan Sungkar,Omar Evertts,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Somad,Bafaba,HIjazi,A. Hijazi,"
17098,place,"22 Hoveniersstraat,Antwerp,Belgium,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,HIjazi,A. Hijazi,"
17099,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,wshakur,"
17100,place,"USA,Columbia,231 12th St.,Missouri,",person,"Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Ruth Tucker,A. Doman,wshakur,"
17101,place,"USA,Columbia,",person,"Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Ruth Tucker,A. Doman,wshakur,Juan,Ramon,"
17102,place,"USA,Missouri,",person,"Walter Smith,Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Ruth Tucker,A. Doman,Jamal al Quso,wshakur,"
17103,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,Mounir Mzoudi,wshakur,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
17104,place,"USA,New Jersey,",person,"A. H.,A. Hijazi,Abdul Karim,Abu Ayyash,Abu Somad,Adnan Hijazi,Ahmed Doha,Ayyash,Bafaba,Derwish,Doha,Hamza al Midhar,Hijazi,HIjazi,J. T.,Karim,M. M.,Mamoun Zammar,Martha Mason,Mounir Mzoudi,Muhammed Dandani,Mzoudi,Omar Evertts,Omar Mahmoud Othman,Pieter Dopple,R. Derwish,Riduan Sungkar,Riyad Yasser,Ronald,Ronald Derwish,Said Khadr,Satam Derwish,Shakur,Somad,Wali Shakur,wshakur,Yasser,Yazid Bafaba,"
17105,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,Ralph bean,"
17106,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,Ralph bean,"
17107,place,"Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,Ali,Ralph bean,"
17108,place,"Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,David Loiseau,Fahd Khadr,Khaled Jehani,Satam,Ali,Ralph bean,"
17109,place,"Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,Ralph bean,"
17110,place,"Detroit,Michigan,",person,"A. H.,Abdul,Abdul al Nami,Abu Somad,Adnan Hijazi,al Dahab,al Nami,Ali,April Stevens,Blakely,Clark,Cooper,David Loiseau,Derwish,Fahd Khadr,Hijazi,Howard Clark,J. T.,Khaled Jehani,M. M.,Mahmud al-Dahab,Martha Mason,Mounir Mzoudi,Mousa Salah,Muhammed Mustafa,Mzoudi,Omar Blakely,Qasim,R. Derwish,Raeed Beandali,Ralph Bean,Ralph bean,Reginald Cooper,Rifai,Rifai Qasim,Ronald,Ronald Derwish,Salah,Satam,Satam Derwish,Shadi abu Hoshar,Stevens,Yazid Bafaba,"
17111,place,"Egypt,Afghanistan,Pakhtia,Khost,Jorm,Taloqan,Salang tunnel,",person,"Saeed Hasham,Yasir Salman,Badawi,Hamid Qatada,Khalid Taha,Osama bin Laden,"
17112,place,"Egypt,Afghanistan,",person,"Omar Hanif,Saeed Hasham,Yasir Salman,Badawi,Hamid Qatada,Khalid Taha,Osama bin Laden,"
17113,place,"Afghanistan,Pakhtia,",person,"Saeed Hasham,Yasir Salman,Badawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,Hamid Qatada,Khalid Taha,Osama bin Laden,"
17114,place,"Casablanca,Peshawar,Pakistan,Karachi,Islamabad,Marocco,Hyderabad,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,"
17115,place,"Pakistan,Karachi,Islamabad,",person,"Omar Hanif,Hanif,Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,"
17116,place,"Casablanca,Pakistan,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Bugarov,"
17117,place,"Peshawar,Pakistan,Karachi,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Badawi,"
17118,place,"Peshawar,Karachi,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Badawi,Safrygin,"
17119,place,"Peshawar,Cairo,Moscow,Russia,Middle East,Strizi,Kirov,",person,"Safrygin,Igor Kolokov,Kolokov,H. Q.,"
17120,place,"Peshawar,Cairo,",person,"Adnan Hijazi,Safrygin,Igor Kolokov,Kolokov,H. Q.,"
17121,place,"Peshawar,Moscow,Russia,Middle East,",person,"Boris Bugarov,Safrygin,Igor Kolokov,Kolokov,H. Q.,"
17122,place,"Peshawar,Middle East,",person,"Ramundo Ortiz,Ortiz,Boris Bugarov,Safrygin,Igor Kolokov,Kolokov,H. Q.,"
17123,place,"Moscow,Russia,Strizi,",person,"Pyotr Safrygin,Safrygin,Igor Kolokov,Kolokov,H. Q.,"
17124,place,"Moscow,Russia,Middle East,",person,"Bugarov,Boris Bugarov,Safrygin,Igor Kolokov,Kolokov,H. Q.,Pyotr,Boris,"
17125,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Satam,Ali,"
17126,place,"Windsor,Ontario,Canada,Morocco,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,Ali,"
17127,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,Ralph bean,"
17128,place,"Windsor,Ontario,Canada,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,Ali,Ralph bean,"
17129,place,"USA,Charlotte,North Carolina,3131 Western Ave.,Dubai,UAE,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Mustafa,"
17130,place,"USA,Charlotte,North Carolina,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Mustafa,"
17131,place,"USA,Cuba,Havana,Moscow,Russia,Soviet Union,",person,"Bugarov,Boris Bugarov,Grigory Sizov,Castro,Sizov,"
17132,place,"USA,Moscow,Russia,",person,"Bugarov,Boris Bugarov,Safrygin,Grigory Sizov,Castro,Sizov,"
17133,place,"USA,Russia,",person,"Bugarov,Boris Bugarov,Safrygin,Abdul Ahmed Nasser,Grigory Sizov,Castro,Sizov,"
17134,place,"USA,Cuba,",person,"Billy Jack Hawkins,Slade Goodman,Bugarov,Saeed al Nami,Riyad al Taifi,Boris Bugarov,Juan,Ramon,Grigory Sizov,Castro,Sizov,"
17135,place,"USA,Florida,Miami,America,Coral Gables,",person,"Jamal al Shibh,al Shibh,"
17136,place,"USA,America,",person,"Jamal al Shibh,al Shibh,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
17137,place,"Paris,France,Ojinaga,Mexico,12 Rue De Civry,",person,"S,R,"
17138,place,"Paris,France,",person,"Adnan Hijazi,S,R,Abdul Ahmed Nasser,Fr. Augustin Dominique,Abdal al Hawsawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,Patrick O'Malley,Patrick O'alley,O'alley,"
17139,place,"USA,Texas,Carrizo Springs,Afghanistan,Khost,",person,"Abdul Nasser,Ali al-Omari,"
17140,place,"USA,Texas,Afghanistan,",person,"Abdul Nasser,Ali al-Omari,Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,"
17141,place,"USA,Afghanistan,Khost,",person,"Abdul Nasser,Ali al-Omari,Yasir Salman,Badawi,Abdul Ahmed Nasser,"
17142,place,"USA,Texas,Carrizo Springs,",person,"Abdul Nasser,Ali al-Omari,Mike Sanders,Sanders,"
17143,place,"Casablanca,Cuba,Havana,Marocco,San Cristobal,",person,"Jose Escalante,Carlos Araneda,B. Bugarov,Arnoldo Ramirez,"
17144,place,"Casablanca,Cuba,Havana,",person,"Jose Escalante,Carlos Araneda,B. Bugarov,Arnoldo Ramirez,Bugarov,Pyotr,Boris,"
17145,place,"Casablanca,Marocco,",person,"Jose Escalante,Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Carlos Araneda,B. Bugarov,Arnoldo Ramirez,"
17146,place,"Mexico,Columbia,Bogota,555 La Mirada St.,Tampico,",person,"Jose Ramirez,Riyad Said,Carlos,Rinaldo,"
17147,place,"Columbia,Bogota,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,Jose Ramirez,Riyad Said,Carlos,Rinaldo,"
17148,place,"Pakistan,Afghanistan,Chitral,Khost,Asadabad,",person,"Saeed Hasham,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,"
17149,place,"Pakistan,Afghanistan,Chitral,Khost,",person,"Saeed Hasham,Badawi,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,"
17150,place,"Pakistan,Afghanistan,Khost,",person,"Saeed Hasham,Yasir Salman,Badawi,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,"
17151,place,"Afghanistan,Khost,",person,"Abdul Nasser,Ali al-Omari,Saeed Hasham,Yasir Salman,Badawi,Abdul Ahmed Nasser,Hamid Qatada,Khalid Taha,Osama bin Laden,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,"
17152,place,"Bahamas,Nassau,Freeport,",person,"Omar Hanif,Hanif,Muslih Odeh,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Othman,Odeh,Hamza al Midhar,Mamoun Zammar,"
17153,place,"Afghanistan,Saudi Arabia,Riyadh,",person,"Abdul al Nami,al Ghamdi,"
17154,place,"Afghanistan,Saudi Arabia,",person,"Abdul al Nami,Abdul Ahmed Nasser,al Ghamdi,"
17155,place,"Saudi Arabia,Riyadh,",person,"Abdul al Nami,al Nami,Muslih Odeh,al Ghamdi,"
17156,place,"Santo Domingo,Afghanistan,The Dominican Republic,",person,"Abdellah Atmani,Atmani,al Ghamdi,"
17157,place,"Santo Domingo,Afghanistan,",person,"Omar Hanif,Abdellah Atmani,Atmani,al Ghamdi,"
17158,place,"USA,Florida,Miami,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Said Khadr,Khadr,"
17159,place,"USA,Florida,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Muhammed Dandani,Dandani,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,"
17160,place,"USA,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Muhammed Dandani,Dandani,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,"
17161,place,"USA,Florida,Miami,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Jamal al Shibh,al Shibh,Said Khadr,Khadr,"
17162,place,"USA,Florida,",person,"Adnan Hijazi,Hijazi,Omar Hanif,Hanif,Imad Dahdah,Dahdah,Muhammed Dandani,Dandani,Jamal al Shibh,al Shibh,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,HIjazi,Abdul Karim,Karim,"
17163,place,"Bahamas,Nassau,",person,"Sufaat,Ali Sufaat,Omar Hanif,Hanif,Saeed Hasham,Imad Dahdah,Dahdah,Muslih Odeh,Muhammed Dandani,Dandani,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Othman,Riyad Yasser,Yasser,Odeh,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,"
17164,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",person,"Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,"
17165,place,"Pakistan,631 Nishtar Rd.,Karachi,",person,"Omar Hanif,Hanif,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,"
17166,place,"Pakistan,Karachi,Chitral,",person,"Badawi,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,"
17167,place,"Pakistan,Karachi,",person,"Omar Hanif,Hanif,Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Badawi,Muslih Odeh,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,"
17168,place,"Pakistan,Chitral,",person,"Saeed Hasham,Morales,Badawi,Bugarov,Boris Bugarov,Escalante,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,"
17169,place,"USA,Texas,Houston,Kansas City,Almeda-Genoa Rd,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,"
17170,place,"USA,Texas,Kansas City,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Jamal al Quso,"
17171,place,"USA,Texas,Houston,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,Abu Hafs,Mehdi Rafiki,Rafiki,Juan,Ramon,"
17172,place,"USA,Texas,",person,"Abdul Nasser,Ali al-Omari,Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,Ruth Tucker,A. Doman,Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,Abdul Murad,Khalid S.,Quso,Jamal,Rafiki,Juan,Ramon,Mike Sanders,Sanders,"
17173,place,"USA,Morocco,Casablanca,Afghanistan,Caribbean,",person,"Abdellah Atmani,Atmani,Mohamed Essabar,A. Atmani,Essabar,"
17174,place,"Casablanca,Caribbean,",person,"Jose Escalante,Abdellah Atmani,Atmani,Mohamed Essabar,A. Atmani,Essabar,"
17175,place,"USA,Morocco,Casablanca,",person,"Bugarov,Abdellah Atmani,Atmani,Mohamed Essabar,A. Atmani,Essabar,"
